klima_id,datum,woche,haus,aussen_strahlungssumme_j_cm2,aussen_tagestemperatur_c,aussen_nachttemperatur_c,aussen_dif_c,aussen_durchschnittstemp_c,aussen_windschnellheit_m_s,aussen_windschnellheit_nacht_m_s,aussen_feuchtigkeit_tag_proz,aussen_fd_tag_g_m3,aussen_feuchtigkeit_nacht_proz,aussen_fd_nacht_g_m3,aussen_fd_durchschnitt_g_m3,aussen_feuchtigkeit_durchschnitt_proz,aussen_tageslaenge_uhr,schirm_energieschirm_proz,gh_gem_tag_c,gh_gem_nacht_c,gh_gem_dif,gh_gem_tagesdurchschnitt_c,gh_ber_taeg_temp,rohr_temp_tag_c,rohr_temp_nacht_c,rohr_temp_tagesdurchschnitt_c,co2_tag_ppm,co2_nacht_ppm,co2_einspeisung_kg_ha,feucht_fd_tag_g_m3_2,feucht_fd_nacht_g_m3_2,feucht_fd_durchschnitt_g_m3_2,feucht_rf_tag_proz,feucht_rf_nacht_proz,feucht_rfdurchschnitt_proz
2064,2025-04-29 00:00:00,18,20,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.20,25.7,18.4,7.3,22.1,21,40,42,41,492,636,0,9.6,2.4,6,0.62,0.85,0.7
2065,2025-04-29 00:00:00,18,21,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.20,25,18.6,6.4,21.8,21,41,44,42.5,492,636,0,8.5,2.2,5.4,0.65,0.86,0.8
2066,2025-04-29 00:00:00,18,22,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.20,25.1,18.4,6.7,21.8,21,40,43,41.5,492,636,0,8.8,2.3,5.6,0.64,0.85,0.7
2067,2025-04-29 00:00:00,18,23,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.19,24.4,18.2,6.2,21.3,21,42,41,41.5,492,636,0,7.5,2.2,4.9,0.68,0.86,0.8
2068,2025-04-29 00:00:00,18,31,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.43,24.4,19.2,5.2,21.8,22.7,38,45,41.5,426,596,0,7.6,2.2,4.9,0.68,0.86,0.8
2069,2025-04-29 00:00:00,18,32,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.44,24.3,18.8,5.5,21.6,22.7,39,43,41,497,708,0,7.4,1.8,4.6,0.68,0.89,0.8
2070,2025-04-29 00:00:00,18,33,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.44,24.5,19,5.5,21.8,22.7,38,42,40,573,799,0,9,2.4,5.7,0.62,0.85,0.7
2071,2025-04-29 00:00:00,18,34,2246,20.2,13.2,7,16.7,1.9,0.5,0,0,0,0,0,0,14.28,0.44,24.3,18.9,5.4,21.6,22.7,38,42,40,361,566,0,7.3,1.8,4.6,0.69,0.89,0.8
2072,2025-04-30 00:00:00,18,2+3,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.31,26,17.4,8.6,21.7,0,35,32,33.5,0,0,0,11.5,1.8,6.7,0.57,0.89,0.7
2073,2025-04-30 00:00:00,18,4,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.31,25.7,17.3,8.4,21.5,0,32,32,32,0,0,0,11.1,2.4,6.8,0.57,0.85,0.7
2074,2025-04-30 00:00:00,18,5,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.32,25.9,17.7,8.2,21.8,0,27,28,27.5,0,0,0,11.3,2.6,7,0.57,0.83,0.7
2075,2025-04-30 00:00:00,18,6,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.38,24.5,19.3,5.2,21.9,22.7,34,40,37,0,0,0,8.1,2.4,5.3,0.66,0.86,0.8
2076,2025-04-30 00:00:00,18,7,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.37,24.4,19.2,5.2,21.8,22.7,34,40,37,0,0,0,8.5,1.7,5.1,0.65,0.9,0.8
2077,2025-04-30 00:00:00,18,19,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.21,26.1,18.5,7.6,22.3,21,39,43,41,503,646,0,10.5,2.4,6.5,0.6,0.85,0.7
2078,2025-04-30 00:00:00,18,20,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.20,26,18.4,7.6,22.2,21,39,43,41,503,646,0,10.1,2.4,6.3,0.61,0.85,0.7
2079,2025-04-30 00:00:00,18,21,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.19,25.3,18.7,6.6,22,21,40,44,42,503,646,0,9.4,1.9,5.7,0.62,0.88,0.8
2080,2025-04-30 00:00:00,18,22,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.19,25.4,18.4,7,21.9,21,40,43,41.5,503,646,0,9.5,2.3,5.9,0.62,0.85,0.7
2081,2025-04-30 00:00:00,18,23,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.19,24.7,18.3,6.4,21.5,21,42,41,41.5,503,646,0,8,2.2,5.1,0.66,0.86,0.8
2082,2025-04-30 00:00:00,18,31,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.42,24.6,18.9,5.7,21.8,22.7,38,44,41,426,598,0,8.3,2.1,5.2,0.66,0.87,0.8
2083,2025-04-30 00:00:00,18,32,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.42,24.5,19,5.5,21.8,22.7,39,42,40.5,500,709,0,7.7,1.8,4.8,0.68,0.89,0.8
2084,2025-04-30 00:00:00,18,33,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.44,24.8,19,5.8,21.9,22.7,38,43,40.5,574,789,0,9.2,2.4,5.8,0.62,0.85,0.7
2085,2025-04-30 00:00:00,18,34,2300,21.2,13.3,7.9,17.3,1.4,0.6,0,0,0,0,0,0,14.35,0.43,24.5,19,5.5,21.8,22.7,38,41,39.5,363,565,0,7.8,1.8,4.8,0.67,0.89,0.8
2086,2025-05-01 00:00:00,18,2+3,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.31,26.4,17.5,8.9,22,0,35,31,33,0,0,0,12.1,1.5,6.8,0.56,0.91,0.7
2087,2025-05-01 00:00:00,18,4,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.31,25.9,17.3,8.6,21.6,0,31,31,31,0,0,0,11.2,2.1,6.7,0.58,0.86,0.7
2088,2025-05-01 00:00:00,18,5,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.32,26.1,18.4,7.7,22.3,0,27,27,27,0,0,0,11.4,2.5,7,0.57,0.84,0.7
2089,2025-05-01 00:00:00,18,6,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.37,24.7,19.3,5.4,22,22.7,35,39,37,0,0,0,8,2.3,5.2,0.67,0.86,0.8
2090,2025-05-01 00:00:00,18,7,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.37,24.5,19.1,5.4,21.8,22.7,35,40,37.5,0,0,0,8.7,1.7,5.2,0.64,0.9,0.8
2091,2025-05-01 00:00:00,18,19,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.20,26.6,18.7,7.9,22.7,21,39,42,40.5,508,661,0,11,2.2,6.6,0.59,0.86,0.7
2092,2025-05-01 00:00:00,18,20,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.20,26.5,18.6,7.9,22.6,21,40,42,41,508,661,0,10.6,2.2,6.4,0.61,0.86,0.7
2093,2025-05-01 00:00:00,18,21,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.19,25.8,18.9,6.9,22.4,21,41,42,41.5,508,661,0,9.3,2,5.7,0.63,0.88,0.8
2094,2025-05-01 00:00:00,18,22,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.19,25.9,18.6,7.3,22.3,21,41,42,41.5,508,661,0,9.6,2.1,5.9,0.63,0.86,0.7
2095,2025-05-01 00:00:00,18,23,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.19,25.2,18.4,6.8,21.8,21,41,39,40,508,661,0,7.8,2.1,5,0.68,0.86,0.8
2096,2025-05-01 00:00:00,18,31,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.45,24.7,18.8,5.9,21.8,22.7,38,44,41,428,606,0,8.4,2.3,5.4,0.65,0.85,0.8
2097,2025-05-01 00:00:00,18,32,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.44,24.6,18.8,5.8,21.7,22.7,39,42,40.5,506,721,0,7.9,2,5,0.67,0.88,0.8
2098,2025-05-01 00:00:00,18,33,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.43,24.9,18.8,6.1,21.9,22.7,38,42,40,577,805,0,9.2,2.6,5.9,0.62,0.84,0.7
2099,2025-05-01 00:00:00,18,34,2317,21.6,13.3,8.3,17.5,1.3,0.4,0,0,0,0,0,0,14.38,0.44,24.7,18.8,5.9,21.8,22.7,38,41,39.5,368,571,0,8,2.1,5.1,0.67,0.87,0.8
2100,2025-05-02 00:00:00,18,2+3,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.06,27.1,18.2,8.9,22.7,0,34,31,32.5,0,0,0,12.5,1.5,7,0.56,0.91,0.7
2101,2025-05-02 00:00:00,18,4,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.06,26.3,18,8.3,22.2,0,27,28,27.5,0,0,0,11.2,2,6.6,0.59,0.88,0.7
2102,2025-05-02 00:00:00,18,5,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.07,26.8,18.4,8.4,22.6,0,27,27,27,0,0,0,11.6,2.4,7,0.58,0.86,0.7
2103,2025-05-02 00:00:00,18,6,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.03,25,19.5,5.5,22.3,22.7,35,39,37,0,0,0,8.4,2.8,5.6,0.66,0.83,0.7
2104,2025-05-02 00:00:00,18,7,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.03,24.9,19.4,5.5,22.2,22.7,35,41,38,0,0,0,8.4,2.3,5.4,0.66,0.86,0.8
2105,2025-05-02 00:00:00,18,19,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.04,27,18.8,8.2,22.9,21,40,38,39,506,630,0,10.8,2.3,6.6,0.61,0.86,0.7
2106,2025-05-02 00:00:00,18,20,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.04,27,18.9,8.1,23,21,39,38,38.5,506,630,0,10.8,2.1,6.5,0.61,0.87,0.7
2107,2025-05-02 00:00:00,18,21,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.04,26.4,18.8,7.6,22.6,21,40,38,39,506,630,0,9.6,2,5.8,0.64,0.88,0.8
2108,2025-05-02 00:00:00,18,22,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.05,26.5,18.7,7.8,22.6,21,40,37,38.5,506,630,0,9.8,2.1,6,0.64,0.87,0.8
2109,2025-05-02 00:00:00,18,23,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.04,25.6,18.7,6.9,22.2,21,41,38,39.5,506,630,0,7.6,1.9,4.8,0.7,0.88,0.8
2110,2025-05-02 00:00:00,18,31,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.39,25.3,20.1,5.2,22.7,22.7,38,39,38.5,432,613,0,7.7,2.4,5.1,0.69,0.86,0.8
2111,2025-05-02 00:00:00,18,32,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.39,25.1,20.1,5,22.6,22.7,39,40,39.5,511,711,0,7.6,2,4.8,0.69,0.88,0.8
2112,2025-05-02 00:00:00,18,33,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.39,25.5,19.4,6.1,22.5,22.7,38,38,38,582,761,0,8.7,2.9,5.8,0.66,0.82,0.7
2113,2025-05-02 00:00:00,18,34,2232,22.8,16.9,5.9,19.9,1.4,0.7,0,0,0,0,0,0,14.43,0.39,25.2,20,5.2,22.6,22.7,38,39,38.5,370,551,0,7.9,2.1,5,0.68,0.88,0.8
2114,2025-05-03 00:00:00,18,2+3,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.00,23.4,18.3,5.1,20.9,0,42,33,37.5,0,0,0,6.5,1.8,4.2,0.73,0.9,0.8
2115,2025-05-03 00:00:00,18,4,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.00,23,18.1,4.9,20.6,0,39,30,34.5,0,0,0,6.3,2.3,4.3,0.73,0.86,0.8
2116,2025-05-03 00:00:00,18,5,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.00,23.3,18.5,4.8,20.9,0,40,31,35.5,0,0,0,7.2,3,5.1,0.69,0.82,0.8
2117,2025-05-03 00:00:00,18,6,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.00,23,19.5,3.5,21.3,23,37,39,38,0,0,0,4.3,3.2,3.8,0.8,0.81,0.8
2118,2025-05-03 00:00:00,18,7,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.00,22.7,19.2,3.5,21,23,37,39,38,0,0,0,4.5,2.6,3.6,0.9,0.84,0.9
2119,2025-05-03 00:00:00,18,19,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.00,23.9,18.9,5,21.4,20.4,43,46,44.5,504,548,0,5.4,2.8,4.1,0.77,0.82,0.8
2120,2025-05-03 00:00:00,18,20,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.00,24.2,18.8,5.4,21.5,20.4,43,45,44,504,548,0,5.5,2.6,4.1,0.77,0.84,0.8
2121,2025-05-03 00:00:00,18,21,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.00,23.8,18.7,5.1,21.3,20.4,44,46,45,504,548,0,4.7,2.6,3.7,0.8,0.84,0.8
2122,2025-05-03 00:00:00,18,22,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.00,23.9,18.6,5.3,21.3,20.4,43,45,44,504,548,0,4.9,2.5,3.7,0.79,0.84,0.8
2123,2025-05-03 00:00:00,18,23,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.00,23.5,18.8,4.7,21.2,20.4,42,42,42,504,548,0,3.9,2.3,3.1,0.83,0.85,0.8
2124,2025-05-03 00:00:00,18,31,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.38,23.3,19.1,4.2,21.2,23,40,42,41,425,479,0,4.3,3,3.7,0.81,0.82,0.8
2125,2025-05-03 00:00:00,18,32,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.38,23.3,18.9,4.4,21.1,23,42,43,42.5,508,574,0,4,2.8,3.4,0.82,0.83,0.8
2126,2025-05-03 00:00:00,18,33,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.38,23.5,19.3,4.2,21.4,23,39,41,40,574,661,0,4.9,3.2,4.1,0.78,0.8,0.8
2127,2025-05-03 00:00:00,18,34,1425,18.7,17.1,1.6,17.9,2.8,3.2,0,0,0,0,0,0,14.48,0.38,23.4,19.1,4.3,21.3,23,40,42,41,375,440,0,4.1,2.8,3.5,0.82,0.83,0.8
2128,2025-05-04 00:00:00,18,2+3,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.75,21.8,17.1,4.7,19.5,0,44,30,37,0,0,0,2.9,0.3,1.6,0.85,0.98,0.9
2129,2025-05-04 00:00:00,18,4,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.75,21.6,16.8,4.8,19.2,0,42,33,37.5,0,0,0,3.3,2,2.7,0.83,0.87,0.9
2130,2025-05-04 00:00:00,18,5,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.75,22,17,5,19.5,0,40,30,35,0,0,0,4,2.5,3.3,0.8,0.83,0.8
2131,2025-05-04 00:00:00,18,6,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.67,20.9,17.8,3.1,19.4,19.8,43,38,40.5,0,0,0,2.6,1.8,2.2,0.86,0.88,0.9
2132,2025-05-04 00:00:00,18,7,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.66,21.1,17.9,3.2,19.5,19.8,42,38,40,0,0,0,2.2,1.2,1.7,0.88,0.92,0.9
2133,2025-05-04 00:00:00,18,19,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.43,22.3,17.9,4.4,20.1,19.6,45,45,45,499,588,0,2.4,2.3,2.4,0.88,0.88,0.9
2134,2025-05-04 00:00:00,18,20,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.43,22.2,17.8,4.4,20,19.6,45,45,45,499,588,0,2.6,1.9,2.3,0.87,0.87,0.9
2135,2025-05-04 00:00:00,18,21,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.43,22.2,18,4.2,20.1,19.6,45,45,45,499,588,0,2.1,1.5,1.8,0.89,0.9,0.9
2136,2025-05-04 00:00:00,18,22,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.43,22.1,17.9,4.2,20,19.6,46,44,45,499,588,0,1.9,1.7,1.8,0.9,0.89,0.9
2137,2025-05-04 00:00:00,18,23,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.43,22.2,17.7,4.5,20,19.6,45,42,43.5,499,588,0,1.9,1.3,1.6,0.9,0.91,0.9
2138,2025-05-04 00:00:00,18,31,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.56,19.6,17.7,1.9,18.7,19.8,45,42,43.5,450,527,0,2.6,1.9,2.3,0.85,0.88,0.9
2139,2025-05-04 00:00:00,18,32,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.56,19.5,17.7,1.8,18.6,19.8,47,42,44.5,522,635,0,2.2,1.4,1.8,0.87,0.91,0.9
2140,2025-05-04 00:00:00,18,33,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.56,20.5,17.4,3.1,19,19.8,45,47,46,594,690,0,2.9,2.2,2.6,0.84,0.85,0.8
2141,2025-05-04 00:00:00,18,34,614,13.1,9.3,3.8,11.2,2,1.5,0,0,0,0,0,0,14.53,0.56,20,17.8,2.2,18.9,19.8,45,42,43.5,393,509,0,2.4,1.3,1.9,0.87,0.91,0.9
2142,2025-05-05 00:00:00,19,2+3,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.91,19.4,16.9,2.5,18.2,0,45,33,39,0,0,0,0.1,0,0.1,1,1,1
2143,2025-05-05 00:00:00,19,4,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.91,19.5,16.9,2.6,18.2,0,43,32,37.5,0,0,0,2.3,2,2.2,0.86,0.87,0.9
2144,2025-05-05 00:00:00,19,5,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.92,20.1,17,3.1,18.6,0,42,30,36,0,0,0,2.9,2.4,2.7,0.83,0.84,0.8
2145,2025-05-05 00:00:00,19,6,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.91,19.6,16.9,2.7,18.3,18.9,46,42,44,0,0,0,2,2.1,2.1,0.88,0.86,0.9
2146,2025-05-05 00:00:00,19,7,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.89,19.9,17,2.9,18.5,18.9,45,40,42.5,0,0,0,1.3,1.3,1.3,0.92,0.91,0.9
2147,2025-05-05 00:00:00,19,19,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.90,20.8,18,2.8,19.4,19.4,49,36,42.5,516,636,0,2,1.7,1.9,0.89,0.89,0.9
2148,2025-05-05 00:00:00,19,20,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.90,20.9,17.9,3,19.4,19.4,49,39,44,516,636,0,1.8,1.6,1.7,0.9,0.9,0.9
2149,2025-05-05 00:00:00,19,21,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.89,21.3,18.1,3.2,19.7,19.4,48,38,43,516,636,0,1.4,1.1,1.3,0.93,0.93,0.9
2150,2025-05-05 00:00:00,19,22,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.90,21,17.9,3.1,19.5,19.4,48,37,42.5,516,636,0,1.6,1.4,1.5,0.91,0.91,0.9
2151,2025-05-05 00:00:00,19,23,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.89,20.8,17.9,2.9,19.4,19.4,47,36,41.5,516,636,0,1.5,1.1,1.3,0.91,0.93,0.9
2152,2025-05-05 00:00:00,19,31,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.86,18.9,16.7,2.2,17.8,18.9,47,45,46,450,502,0,1.9,2.4,2.2,0.89,0.83,0.9
2153,2025-05-05 00:00:00,19,32,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.86,18.8,16.8,2,17.8,18.9,48,45,46.5,534,608,0,1.4,1.9,1.7,0.91,0.87,0.9
2154,2025-05-05 00:00:00,19,33,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.86,19.6,16.8,2.8,18.2,18.9,47,43,45,604,683,0,2,2.1,2.1,0.88,0.85,0.9
2155,2025-05-05 00:00:00,19,34,374,7.4,7.4,0,7.4,2.8,3,0,0,0,0,0,0,14.57,0.84,18.7,16.9,1.8,17.8,18.9,48,46,47,413,481,0,1.5,1.8,1.7,0.91,0.87,0.9
2156,2025-05-06 00:00:00,19,2+3,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.89,20.1,17.1,3,18.6,0,47,31,39,0,0,0,0.1,0.2,0.2,0.99,1,1
2157,2025-05-06 00:00:00,19,4,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.89,20.7,17.1,3.6,18.9,0,42,29,35.5,0,0,0,3,1.8,2.4,0.83,0.88,0.9
2158,2025-05-06 00:00:00,19,5,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.89,21,17.2,3.8,19.1,0,41,28,34.5,0,0,0,3.3,2.2,2.8,0.82,0.85,0.8
2159,2025-05-06 00:00:00,19,6,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.89,20.3,17.3,3,18.8,19.1,46,37,41.5,0,0,0,2.5,2.2,2.4,0.86,0.85,0.9
2160,2025-05-06 00:00:00,19,7,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.89,20.7,17.6,3.1,19.2,19.1,43,36,39.5,0,0,0,1.5,1.2,1.4,0.92,0.92,0.9
2161,2025-05-06 00:00:00,19,19,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.88,22,18.1,3.9,20.1,19.4,45,37,41,516,636,0,2.2,1.6,1.9,0.89,0.9,0.9
2162,2025-05-06 00:00:00,19,20,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.88,22.2,18.1,4.1,20.2,19.4,46,37,41.5,546,648,0,2,1.6,1.8,0.9,0.9,0.9
2163,2025-05-06 00:00:00,19,21,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.90,22.1,18.5,3.6,20.3,19.4,45,39,42,546,648,0,1.6,1.4,1.5,0.92,0.92,0.9
2164,2025-05-06 00:00:00,19,22,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.91,21.9,18.7,3.2,20.3,19.4,46,44,45,546,648,0,1.8,1.2,1.5,0.9,0.93,0.9
2165,2025-05-06 00:00:00,19,23,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.90,21.9,18.5,3.4,20.2,19.4,45,39,42,546,648,0,1.5,0.9,1.2,0.92,0.94,0.9
2166,2025-05-06 00:00:00,19,31,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.89,20.4,16.7,3.7,18.6,19.1,45,39,42,407,524,0,1.9,2.1,2,0.89,0.86,0.9
2167,2025-05-06 00:00:00,19,32,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.89,20.3,17.4,2.9,18.9,19.1,46,38,42,523,651,0,1.8,1.5,1.7,0.89,0.9,0.9
2168,2025-05-06 00:00:00,19,33,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.89,20.2,17.5,2.7,18.9,19.1,45,38,41.5,595,731,0,2.6,2,2.3,0.85,0.87,0.9
2169,2025-05-06 00:00:00,19,34,440,9.3,9.5,-0.2,9.4,3.9,1.5,0,0,0,0,0,0,14.70,0.81,19.9,17.4,2.5,18.7,19.1,47,39,43,374,518,0,1.9,1.6,1.8,0.89,0.89,0.9
2170,2025-05-07 00:00:00,19,2+3,800,10.9,8.6,2.3,9.8,2.5,1,0,0,0,0,0,0,14.73,0.76,21.7,17.3,4.4,19.5,0,47,29,38,0,0,0,0.3,0,0.2,0.98,1,1
2171,2025-05-07 00:00:00,19,4,800,10.9,8.6,2.3,9.8,2.5,1,0,0,0,0,0,0,14.73,0.76,21.8,17.1,4.7,19.5,0,43,29,36,0,0,0,3.4,1.5,2.5,0.83,0.9,0.9
2172,2025-05-07 00:00:00,19,5,800,10.9,8.6,2.3,9.8,2.5,1,0,0,0,0,0,0,14.73,0.76,22.8,17.2,5.6,20,0,41,29,35,0,0,0,3.2,1.6,2.4,0.84,0.89,0.9
2173,2025-05-07 00:00:00,19,6,800,10.9,8.6,2.3,9.8,2.5,1,0,0,0,0,0,0,14.73,0.58,19.5,18,1.5,18.8,20.5,43,38,40.5,0,0,0,2.9,1.8,2.4,0.83,0.88,0.9
2174,2025-05-07 00:00:00,19,7,800,10.9,8.6,2.3,9.8,2.5,1,0,0,0,0,0,0,14.73,0.58,19.9,17.9,2,18.9,20.5,43,37,40,0,0,0,2.3,1.2,1.8,0.87,0.92,0.9
2175,2025-05-07 00:00:00,19,19,800,10.9,8.6,2.3,9.8,2.5,1,0,0,0,0,0,0,14.73,0.58,22,18.4,3.6,20.2,19.8,45,39,42,502,662,0,3,1.6,2.3,0.85,0.9,0.9
